,Brand,Model_Info,Additional_Description,Locality,City,State,Price,state_mean,state_median,state_sum,brand_mean,brand_median,brand_sum,statePrice_median,statePrice_mean,statePrice_sum,text,Model_Infolen,Additional_Descriptionlen,char_count,word_count,word_density,noun_count,verb_count,adj_count,adv_count,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
900,1, iphone x 256gb, phone best working condition back side phone crack,552,13,5,50000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, iphone x 256gb  phone best working condition back side phone crack,15,51,67,11,5.583333333333333,5,2,1,2,0.0029411764777908574,0.0029411764745013182,0.002941176500162354,0.0029411764705895194,0.002941176473598037,0.002941176478937108,0.002941176471169894,0.1531699696712261,0.6684911249472197,0.0029411764705895194,0.00294117652354497,0.12833890521254182,0.00294117647058952,0.002941176484938026,0.002941176473102417,0.0029411764705895194,0.002941176476867551,0.0029411764880161472,0.0029411764705895194,0.002941176493435819
901,1, name0 6s 64, 10100240300 one controller,597,13,5,25000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 6s 64  10100240300 one controller,12,27,40,6,5.714285714285714,1,0,0,1,0.007142857145427394,0.007142857191308705,0.007142857143965701,0.007142857142857522,0.007142857267278625,0.0071428571816542765,0.007142857144665501,0.007142857164813792,0.8642857136621496,0.007142857142857522,0.00714285725407039,0.007142857148737238,0.007142857142857522,0.007142857372531963,0.007142857142857522,0.007142857150440855,0.007142857163993834,0.007142857147894928,0.007142857142857522,0.0071428571467795025
902,1, 64gb internal storage best condition, 101008700 10100000 6s 32gb accessories bill box 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,362,15,5,12000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, 64gb internal storage best condition  101008700 10100000 6s 32gb accessories bill box 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,37,347,385,45,8.369565217391305,12,4,7,0,0.042848044451888036,0.8748829812373844,0.0005617977540120546,0.0005617977539081058,0.04887351655691144,0.0005617977537878546,0.0005617977534967912,0.02440669367813553,0.0005617977571423201,0.0005617977528403027,0.0005617977557174838,0.0005617977532024997,0.0005617977529174668,0.0005617977578498582,0.0005617977550729927,0.0005617977530300033,0.0005617977571852303,0.0005617977561518117,0.0005617977528090396,0.0005617977565568588
903,1, name87 name0 7 128gb storage great condition, 101008700 10100000 7 32gb gold accessories bill box 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,267,15,5,23200,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name87 name0 7 128gb storage great condition  101008700 10100000 7 32gb gold accessories bill box 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,45,351,397,48,8.10204081632653,13,4,7,1,0.0005494505519302802,0.9437754329754201,0.0005494505508755036,0.0005494505504854302,0.03266417924620764,0.0005494505601536687,0.0005494505507070073,0.0005494505507235068,0.000549450556707644,0.0005494505494791029,0.0005494505554504974,0.0005494505494506084,0.0005494505495467837,0.014219728391702005,0.0005494505545056023,0.0005494505497442698,0.0005494505537027935,0.0005494505508121596,0.0005494505494506084,0.0005494505529448774
904,1, name0 7 good condition 32gb, brand new sealed mobile box peace bill need urgent money 22999 today box price 30000 dont bargain,1012,15,5,16000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 7 good condition 32gb  brand new sealed mobile box peace bill need urgent money 22999 today box price 30000 dont bargain,28,98,127,22,5.521739130434782,11,2,4,1,0.0017241379354459656,0.001724137937757836,0.0017241379313447341,0.0017241379310353438,0.001724137944601033,0.001724137937610376,0.0017241379311617234,0.0017241379621443257,0.4676473264660961,0.0017241379310353438,0.1684067279542065,0.13090313097683717,0.0017241379475028788,0.0017241379475171868,0.001724137934603289,0.1709738489736579,0.0017241379321306044,0.0017241379518356575,0.036206896529142614,0.0017241379443335763
905,1, name1857 64, 10100234000 colony,1119,13,5,11000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name1857 64  10100234000 colony,12,19,32,4,6.4,1,0,0,1,0.012500000000007415,0.2624999997310715,0.012500000000007387,0.012500000000007387,0.012500000000007387,0.012500000000007387,0.012500000000007387,0.01250000002776629,0.01250000474134723,0.012500000000007389,0.26249999509236793,0.012500000000007389,0.012500000000007389,0.012500000093356646,0.012500000000007387,0.26250000021713743,0.012500000096856987,0.012500000000007387,0.012500000000007387,0.012500000000007387
906,1, name615 watch name1663 brand name54 condition like new, vivo 1010065200 101004900 6gb ram 128gb 101001500 101001400 101008100 101004100 brand 101005400 condition 6 months 1010024300 6 months 1010011400 remaining accessories 101006100 back 1010050800 10100800 free phone 1010011300 10100161500 1010080300 seeing 1010048300 please dont call message 1010011300 rates 1010095300 10100161600 10100102200 accepted 1010080300 get instant 1010071800 1010010200 1010024300 101005100 1010063400 spot 1010080300 seeing 1010048300 please dont call message direct rates cant quote without seeing 10100161700 1010048300 1010080300 10100161800 10am 9pm 10100126500 7 1010024200 10100148600 1010040000 retail best 1010045900 10100151100 prices serve customers 10100161900,193,15,5,8499,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name615 watch name1663 brand name54 condition like new  vivo 1010065200 101004900 6gb ram 128gb 101001500 101001400 101008100 101004100 brand 101005400 condition 6 months 1010024300 6 months 1010011400 remaining accessories 101006100 back 1010050800 10100800 free phone 1010011300 10100161500 1010080300 seeing 1010048300 please dont call message 1010011300 rates 1010095300 10100161600 10100102200 accepted 1010080300 get instant 1010071800 1010010200 1010024300 101005100 1010063400 spot 1010080300 seeing 1010048300 please dont call message direct rates cant quote without seeing 10100161700 1010048300 1010080300 10100161800 10am 9pm 10100126500 7 1010024200 10100148600 1010040000 retail best 1010045900 10100151100 prices serve customers 10100161900,55,700,756,91,8.217391304347826,25,7,9,2,0.00030303030586868084,0.0003030303040336855,0.0003030303053526237,0.0003030303047811649,0.00030303030690202113,0.05045254341747432,0.0003030303089728027,0.013539912211275536,0.03487941617716056,0.00030303030316182884,0.00030303030707271944,0.0003030303043771755,0.00030303030421101025,0.0003030303042954535,0.00030303031229182855,0.009163210337546818,0.0003030303047908642,0.859272872737713,0.0003030303034243394,0.02844962083929351
907,1, iphone name554 16gb name355 condition, 10100141900 condition,193,15,5,5900,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, iphone name554 16gb name355 condition  10100141900 condition,38,22,61,7,7.625,3,0,1,0,0.00416666668823083,0.004166666699300742,0.004166666666671582,0.004166666666671582,0.00416666667372862,0.0041666667037152045,0.004166666704050291,0.004166666719597443,0.3059484798011857,0.004166666666671582,0.004166666700523633,0.004166666683753725,0.004166666666671582,0.004166666745112981,0.004166666676560805,0.004166666666671582,0.0889294615990678,0.22788325182551125,0.004166666666671582,0.31057213977963144
908,1, phone 6 grey colour 32gb, excellent condition looks like 101005400 bill box 1010014000 101007400 fixed 1010083100 10100158000 1010031100 101005100 1010080300 10100158100 10100158200 1010085200 1010054300 near 10100158300 petrol pump 10100158400 mitra 10100158500 10100158600 10100158700 411030,649,15,5,15000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, phone 6 grey colour 32gb  excellent condition looks like 101005400 bill box 1010014000 101007400 fixed 1010083100 10100158000 1010031100 101005100 1010080300 10100158100 10100158200 1010085200 1010054300 near 10100158300 petrol pump 10100158400 mitra 10100158500 10100158600 10100158700 411030,25,268,294,34,8.4,8,2,2,0,0.0014285714473695709,0.0014285715648315223,0.0014285714350212913,0.0014285715073870913,0.001428571434988093,0.0014285714468556202,0.0014285714363192913,0.0014285714355920574,0.42804319297529536,0.001428571434780928,0.0014285714416085627,0.001428571428572005,0.0014285714290399024,0.001428571440395023,0.001428571429744669,0.0014285714331017155,0.0014285714297748227,0.3589392140283937,0.001428571428572005,0.1887318783923568
909,1, name87 name0 7 128gb brand name54 condition, looks great 101006100 charger 101002200 scanner instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,193,15,5,23900,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name87 name0 7 128gb brand name54 condition  looks great 101006100 charger 101002200 scanner instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,44,279,324,45,7.043478260869565,14,6,9,2,0.000609756098362472,0.0006097561083886013,0.0006097561047811155,0.832188423964234,0.0006097561209359703,0.0006097561177885727,0.0006097561003879997,0.0006097561006060023,0.14926269030186082,0.0006097560998500023,0.0006097561068237874,0.0006097560975611441,0.0006097560975611441,0.000609756100632939,0.0006097561020244666,0.008183031956382487,0.0006097561040328054,0.0006097561049026859,0.000609756097653946,0.0006097561152289559
910,1, name0 6s plus, 1010029800 one plus 7 8 gb256 gb ram phone contact phone intact available valid bill1 year warranty one plus selling purchased brother already purchased 10100000 11 cost negotiable 1010013100 one 101009200 101008100 101006500 free worth 1250 rs device purchased 25th sept 2019 available box 1010025200 charger valid bill exchange possible contactmsg interested deal phone extremely best condition used,1143,13,5,12500,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 6s plus  1010029800 one plus 7 8 gb256 gb ram phone contact phone intact available valid bill1 year warranty one plus selling purchased brother already purchased 10100000 11 cost negotiable 1010013100 one 101009200 101008100 101006500 free worth 1250 rs device purchased 25th sept 2019 available box 1010025200 charger valid bill exchange possible contactmsg interested deal phone extremely best condition used,14,402,417,61,6.725806451612903,22,5,11,3,0.000806451632442876,0.0008064516176682502,0.0008064516198226319,0.0008064516138907066,0.0008064516344498378,0.046827562059279675,0.0008064516282358465,0.28932365454821496,0.6310197841592087,0.0008064516175136176,0.0008064516243606642,0.0008064516156180503,0.000806451612998631,0.000806451646232671,0.0008064516175972205,0.0008064516316150832,0.0008064516411155078,0.0008064516221293758,0.0008064516171921997,0.019925773240413662
911,1, name0 4s good condition, 101004800 1010043200 101004900 6gb ram 64gb 101001500 101001400 101004200 101004100 brand 101005400 condition 11 months 1010024300 1 101003500 1010011400 remaining accessories back 1010050800 10100800 free phone 1010011300 10100161500 1010080300 seeing 1010048300 please dont call message 1010011300 rates 1010095300 10100161600 10100102200 accepted 1010080300 get instant 1010071800 1010010200 1010024300 101005100 1010063400 spot 1010080300 seeing 1010048300 please dont call message direct rates cant quote without seeing 10100161700 1010048300 1010080300 10100161800 10am 9pm 10100126500 7 1010024200 10100148600 1010040000 retail best 1010045900 10100151100 prices serve customers 10100161900,534,15,5,4500,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 4s good condition  101004800 1010043200 101004900 6gb ram 64gb 101001500 101001400 101004200 101004100 brand 101005400 condition 11 months 1010024300 1 101003500 1010011400 remaining accessories back 1010050800 10100800 free phone 1010011300 10100161500 1010080300 seeing 1010048300 please dont call message 1010011300 rates 1010095300 10100161600 10100102200 accepted 1010080300 get instant 1010071800 1010010200 1010024300 101005100 1010063400 spot 1010080300 seeing 1010048300 please dont call message direct rates cant quote without seeing 10100161700 1010048300 1010080300 10100161800 10am 9pm 10100126500 7 1010024200 10100148600 1010040000 retail best 1010045900 10100151100 prices serve customers 10100161900,24,698,723,86,8.310344827586206,20,7,7,3,0.0003144654151163975,0.00031446540990097226,0.00031446541067528793,0.00031446541034540516,0.00031446541182210945,0.04015316969330963,0.0003144654130901801,0.024819740221356187,0.00031446541301881147,0.00031446540958976065,0.009162138417481107,0.0003144654091233632,0.0003144654100261792,0.00031446541031345107,0.00031446541446483316,0.0003144654134366801,0.00031446541112814286,0.8956656615344951,0.000314465409203838,0.025482308962102726
912,1, name0 x name1 64gb one name35 used brand name54 condition, 101006600 1010070200 phone warrantyvery good conditionsurgent sell,503,15,5,49800,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 x name1 64gb one name35 used brand name54 condition  101006600 1010070200 phone warrantyvery good conditionsurgent sell,58,67,126,17,7.0,8,1,3,0,0.00250000002357359,0.002500000004566691,0.0025000000091621438,0.002500000009544517,0.0025000000235869575,0.002500000015602423,0.002500000002794446,0.0025000000233019472,0.8055609746649952,0.0025000000044363173,0.002500000032673537,0.0025000001423258473,0.002500000036154331,0.002500000014934504,0.002500000024020313,0.002500000249364759,0.002500000001378084,0.14943902466398293,0.0025000000000010227,0.002500000053600358
913,1, fixed name74 name0 se 32gb, condition good touch pad problem,1050,15,5,8500,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, fixed name74 name0 se 32gb  condition good touch pad problem,27,33,61,10,5.545454545454546,5,2,2,0,0.003571428813527907,0.0035714287448767807,0.003571428745841725,0.0035714285820020357,0.0035714286009713644,0.0035714285858120527,0.0035714285718324505,0.003571428574722208,0.9321428563613193,0.0035714285714323135,0.0035714285895984328,0.0035714285714323135,0.0035714285714323135,0.003571428585189996,0.003571428574125627,0.0035714285731106386,0.0035714285810232167,0.0035714285823853146,0.0035714285714323135,0.003571428647931868
914,1, name87 name705 excellent condition, i’m selling new 10100000 xs 1010022900 bought recently 1010043500 willing sell cuz upgrading 11pro clean perfect condition warranty left 2020 10100173600 101007400 slightly negotiable 1010016500 queries,1008,15,5,1999,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name87 name705 excellent condition  i’m selling new 10100000 xs 1010022900 bought recently 1010043500 willing sell cuz upgrading 11pro clean perfect condition warranty left 2020 10100173600 101007400 slightly negotiable 1010016500 queries,35,203,239,30,7.709677419354839,8,5,9,2,0.0013513513531338702,0.0013513513572830788,0.00135135137523381,0.0013513513513523762,0.001351351379056931,0.0013513513574632914,0.02914350340569773,0.09689762841046405,0.5560160542385317,0.0013513513513523764,0.20711434783659552,0.06205303829813414,0.0013513513513523764,0.0013513513647025106,0.001351351354800238,0.0013513513701529855,0.0013513513514525335,0.029856508781703837,0.0013513513513523764,0.0013513513601846009
915,1, name0 5c urgent money want, phone 6s 16gb silver color excellent condition 101006100 box charger 7 days checking warranty 101005100 planet 1010062600 no2 dharmeshwar building 10100222400 10100222500 marg near ganga vihar hotel 2 min railway station 10100222600 card accepted,597,13,5,3500,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 5c urgent money want  phone 6s 16gb silver color excellent condition 101006100 box charger 7 days checking warranty 101005100 planet 1010062600 no2 dharmeshwar building 10100222400 10100222500 marg near ganga vihar hotel 2 min railway station 10100222600 card accepted,27,247,275,39,6.875,17,4,5,1,0.001470588246468381,0.0014705882813759684,0.0014705882395507248,0.10794520915198591,0.0014705882808409658,0.0014705882429915003,0.0014705882496110646,0.0014705882402292997,0.49091143947806953,0.0014705882378383372,0.14949741881887324,0.06058833876053119,0.001470588235678959,0.04671005540874225,0.0014705882975313603,0.0014705882356851941,0.04312809149746281,0.08210179959029466,0.0014705882352950123,0.0014705882709437768
916,1, name0 xr 128gb name117 name114 till name1704 name1419 condition, 10100000 xr 10100100 64gb 1010011400 till 10100170500 good condition 101006100 101006200 1010014000 good condition 1010011500 10100163900 available 1010095300 10100102200 101008900 photos uploaded u may look 1010011300 facilities available store vaulation u visit store 1010019100 price best deals available 1010083100 store 10100164000 1010062600 4 10100121200 10100164100 101006600 service center beside kd 5 near 10100121200 10100164200 10100163600 1010017000 free ask queries mentioned 10100164300,503,15,5,45900,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 xr 128gb name117 name114 till name1704 name1419 condition  10100000 xr 10100100 64gb 1010011400 till 10100170500 good condition 101006100 101006200 1010014000 good condition 1010011500 10100163900 available 1010095300 10100102200 101008900 photos uploaded u may look 1010011300 facilities available store vaulation u visit store 1010019100 price best deals available 1010083100 store 10100164000 1010062600 4 10100121200 10100164100 101006600 service center beside kd 5 near 10100121200 10100164200 10100163600 1010017000 free ask queries mentioned 10100164300,64,502,567,70,7.985915492957746,21,2,12,1,0.0004201680680528526,0.00042016806947860685,0.0004201680691463671,0.00042016806898550254,0.03497809283352611,0.00042016807243600783,0.00042016806940364354,0.00042016807291268745,0.0004201680731114812,0.0004201680674091659,0.00042016807188253227,0.000420168067396538,0.0004201680672269237,0.0004201680709951877,0.00042016806828234495,0.00042016806742669634,0.0004201680678667487,0.9574588819124651,0.0004201680672269237,0.0004201680747685386
917,1, name0 xs max 256gb gold color, description,440,13,5,83287,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 xs max 256gb gold color  description,30,12,43,7,5.375,5,0,1,0,0.0038461538467307334,0.0038461538498706666,0.003846153846402743,0.0038461538461540775,0.003846153849222396,0.0038461539667199235,0.0038461538465597717,0.0038461538492743376,0.003846153874094117,0.0038461538545637233,0.9269230766668479,0.0038461538461540775,0.0038461538461540775,0.003846153890770619,0.003846153886213297,0.0038461538478557085,0.0038461538463784107,0.0038461538468453323,0.0038461538461540775,0.0038461538470341344
918,1, name0 6 116gb name269, good condition box,250,13,5,10000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 6 116gb name269  good condition box,22,19,42,7,5.25,2,0,1,2,0.0062500000076272854,0.006250000021820395,0.006250000000872085,0.006250000000000529,0.006250000011085295,0.14848947040259275,0.006250000001422461,0.006250000014437325,0.7390105293381316,0.006250000000000529,0.006250000053667686,0.006250000000000529,0.006250000005394073,0.00625000002226175,0.00625000001092057,0.00625000000596464,0.006250000005585278,0.006250000020301139,0.006250000000000529,0.006250000077913525
919,1, want sell name0 urgent sell, 1010073000 hot 8 sealed pack smart phone interested contact fake people,1119,13,5,20000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, want sell name0 urgent sell  1010073000 hot 8 sealed pack smart phone interested contact fake people,28,72,101,16,5.9411764705882355,7,0,6,0,0.002380952393765421,0.0023809523835748143,0.002380952392380262,0.002380952380953258,0.002380952384341624,0.002380952388846571,0.0023809523813406192,0.0023809524581115756,0.38299216077919196,0.09630880824864717,0.002380952402733231,0.236049192870743,0.002380952380953258,0.0023809523839458564,0.0023809524074983224,0.24655459982906136,0.0023809523829123637,0.002380952382199959,0.002380952380953258,0.0023809523878461363
920,1, name87 name0 6 16gb accs black used fine, 101008700 10100000 se 16gb accessories bill 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,640,15,5,9600,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name87 name0 6 16gb accs black used fine  101008700 10100000 se 16gb accessories bill 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,41,343,385,47,8.020833333333334,11,4,9,1,0.0005747126448349797,0.9375726807566435,0.0005747126460990756,0.0005747126484995896,0.0005747126495691474,0.0005747126448788448,0.0005747126444633378,0.0005747126447562767,0.0520824916250893,0.0005747126437099701,0.0005747126470904752,0.0005747126436782518,0.0005747126436782518,0.000574712647374575,0.0005747126453617427,0.0005747126439798999,0.0005747126451039049,0.0005747126445896185,0.0005747126436782518,0.0005747126469210888
921,1, want sell name0 6 16gb, 101005000 3 mobile phone 10100600 801,440,13,5,5500,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, want sell name0 6 16gb  101005000 3 mobile phone 10100600 801,23,38,62,11,5.166666666666667,3,0,1,1,0.0038461539839962883,0.003846153862566831,0.003846153856445591,0.0038461538461548803,0.003846153853008509,0.0038461538614438413,0.003846153846952171,0.0038461539870194208,0.5601046142601821,0.0038461538461548803,0.003846153882690967,0.37066461580424337,0.0038461538461548803,0.003846153923203216,0.0038461538461548803,0.0038461538494990134,0.003846154069144281,0.0038461538485667773,0.0038461538461548803,0.0038461538802631525
922,1, name0 5se 64gb name75 name103 mind condition, excellent condition used well accessories 101006100 available best deals 1010019100 prices guaranteed come shop amazing deals 1723 rs 10100169600 1010054300 10100169700 10100164200 10100158600 10100159200 01,503,15,5,12900,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 5se 64gb name75 name103 mind condition  excellent condition used well accessories 101006100 available best deals 1010019100 prices guaranteed come shop amazing deals 1723 rs 10100169600 1010054300 10100169700 10100164200 10100158600 10100159200 01,45,208,254,32,7.696969696969697,9,4,4,3,0.0009090909110614085,0.0009090909184495383,0.000909090945893482,0.000909090911606297,0.0349155084632814,0.19783437964979247,0.0009090909463454347,0.0009090909295605993,0.0009090909165276707,0.0009090909099743697,0.0009090909168468583,0.000909090909495167,0.03727272710807433,0.0009090909255020636,0.000909090922850181,0.0009090909094296741,0.0009090909119845694,0.1284892348067145,0.0009090909090913512,0.5878517861775185
923,1, name140 cable avaible phone, 101008700 10100000 7 128gb accessories bill box 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,431,15,5,5000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name140 cable avaible phone  101008700 10100000 7 128gb accessories bill box 600 iphones available 1010095300 1010037800 accepted 1010095300 1010037800 1010011500 available 1010062600 warranty pieces available prices fixed 1010095400 fb insta page olx profile 10100158800 1010023900 opposite 10100158900 10100159000 park 10100159100 10100158200 10100158600 10100159200 411042,28,347,376,44,8.355555555555556,12,4,6,1,0.0006172839588360908,0.9390423704817984,0.0006172839625169363,0.0006172839518691038,0.033728423019183114,0.0006172839641027802,0.0006172839521881683,0.0006172839638794193,0.01673537925693584,0.0006172839506533223,0.000617283956829055,0.0006172839506173533,0.0006172839507364689,0.0006172839549018225,0.0006172839525386985,0.0006172839508646804,0.0006172839546176298,0.0006172839524983683,0.0006172839506173533,0.0006172839638153879
924,1, name87 name0 name112 64gigs clean condition phone, one plus 6,534,15,5,13888,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name87 name0 name112 64gigs clean condition phone  one plus 6,50,11,62,10,5.636363636363637,3,0,2,1,0.00333333334047911,0.003333333368385323,0.0033333333569425644,0.0033333333456265057,0.0033333333404293175,0.0033333333798437306,0.003333333335066241,0.0033333333568119896,0.6813969887352523,0.003333333333334226,0.258603010978065,0.003333333333334226,0.003333333333334226,0.003333333347025264,0.00333333333608531,0.0033333333347758433,0.0033333333365604084,0.003333333377958117,0.003333333333334226,0.0033333333973559003
925,1, name123 7 32 gb silver, description,475,13,5,20000,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name123 7 32 gb silver  description,23,12,36,6,5.142857142857143,3,0,0,1,0.006250000124327596,0.006250000000001649,0.006250000000001649,0.006250000000001649,0.006250000004918822,0.006250000506704035,0.006250000000001649,0.006250000141844425,0.3424028193265081,0.006250000038489897,0.5450971796966019,0.006250000000001649,0.006250000000001649,0.006250000001679227,0.0062500001058965315,0.006250000000001649,0.006250000053012999,0.006250000000001649,0.006250000000001649,0.006250000000001649
926,1, iphone 8 64gb awesome condition, excellent condition 101006100 accessories 1010011300 offers available 1010095300 10100102200 accepted 1010011500 10100159300 visit us 1723 rs 10100169600 1010054300 10100169700 10100164200 opposite 10100170600 10100164200 near 10100170700 1010023000 10100158600 10100159200 01,193,15,5,29900,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, iphone 8 64gb awesome condition  excellent condition 101006100 accessories 1010011300 offers available 1010095300 10100102200 accepted 1010011500 10100159300 visit us 1723 rs 10100169600 1010054300 10100169700 10100164200 opposite 10100170600 10100164200 near 10100170700 1010023000 10100158600 10100159200 01,32,277,310,34,8.857142857142858,6,2,4,0,0.0007692307701468777,0.0007692307789471974,0.0007692307767988062,0.0007692307744962527,0.0007692307814299946,0.0007692307699686023,0.0007692307880543821,0.0007692307742113454,0.0007692307716439023,0.0007692307696272533,0.0007692307718101172,0.0007692307697651105,0.0007692307695976137,0.0007692307716678679,0.0007692307721492446,0.0007692307692308011,0.0007692307694543866,0.0007692307758894692,0.0007692307692308011,0.9853846153058801
927,1, name0 5 name1442 name2773 7300, excellent condition comes 101006100 accessories available instant cash 1010024300 phone fully tested 1010052200 10100137300 1010011300 offers available store 1010095300 10100102200 accepted 1010011500 10100159300 please feel free come visit us amazing deals 1010083100 1723 rs kedari road babajan chowk opposite bhopla chowk near shivaji 1010023000 pune camp 01 call 10100159400 8oo 8oo details,1008,15,5,7300,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name0 5 name1442 name2773 7300  excellent condition comes 101006100 accessories available instant cash 1010024300 phone fully tested 1010052200 10100137300 1010011300 offers available store 1010095300 10100102200 accepted 1010011500 10100159300 please feel free come visit us amazing deals 1010083100 1723 rs kedari road babajan chowk opposite bhopla chowk near shivaji 1010023000 pune camp 01 call 10100159400 8oo 8oo details,31,395,427,57,7.362068965517241,20,5,9,2,0.00047169811570620573,0.00047169811635315866,0.00047169811774816543,0.0004716981157601913,0.00047169811862333923,0.0004716981155339123,0.9390599033256177,0.015284547908058433,0.0004716981226762748,0.0004716981148424036,0.000471698118981157,0.00047169811320758187,0.0004716981132621905,0.00047169811448625614,0.0004716981153974502,0.0004716981136461528,0.0004716981146782929,0.00047169811926932835,0.00047169811320758187,0.03763668079294422
